party_id,time,level,job,spec,map,date,valid,valid_spec,spec_by_level,avg_spec_by_level,spec_filled
3,오후 1:51,109,레인저,2400,망용둥,2025-da-ta/txt/1221.txt-12-21,True,True,22.01834862385321,21.53151771565346,2400.0
4,오후 1:51,161,용기사,6000,망둥쩔,2025-da-ta/txt/1221.txt-12-21,True,True,37.267080745341616,35.832627392853624,6000.0
9,오후 1:51,118,용기사,4000,오징어,2025-da-ta/txt/1221.txt-12-21,True,True,33.898305084745765,35.832627392853624,4000.0
9,오후 1:51,100,저격수,2250,오징어,2025-da-ta/txt/1221.txt-12-21,True,True,22.5,23.391858854947223,2250.0
10,오후 1:51,147,프리스트,897,큰둥,2025-da-ta/txt/1221.txt-12-21,True,True,6.1020408163265305,6.190850916637841,897.0
24,오후 1:52,149,허밋,2800,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,18.79194630872483,18.660012950521057,2800.0
24,오후 1:52,108,용기사,4000,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,37.03703703703704,35.832627392853624,4000.0
24,오후 1:52,126,나이트,4300,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,34.12698412698413,34.12698412698413,4300.0
24,오후 1:52,136,용기사,4800,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,35.294117647058826,35.832627392853624,4800.0
29,오후 1:52,165,허밋,3250,망둥쩔,2025-da-ta/txt/1221.txt-12-21,True,True,19.696969696969695,18.660012950521057,3250.0
33,오후 1:52,106,허밋,1870,푸켄,2025-da-ta/txt/1221.txt-12-21,True,True,17.641509433962263,18.660012950521057,1870.0
33,오후 1:52,112,허밋,1970,푸켄,2025-da-ta/txt/1221.txt-12-21,True,True,17.589285714285715,18.660012950521057,1970.0
33,오후 1:52,116,허밋,2000,푸켄,2025-da-ta/txt/1221.txt-12-21,True,True,17.24137931034483,18.660012950521057,2000.0
41,오후 1:52,108,레인저,2400,듀파,2025-da-ta/txt/1221.txt-12-21,True,True,22.22222222222222,21.53151771565346,2400.0
47,오후 1:53,166,허밋,3400,망둥쩔,2025-da-ta/txt/1221.txt-12-21,True,True,20.481927710843372,18.660012950521057,3400.0
50,오후 1:53,153,허밋,2800,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,18.30065359477124,18.660012950521057,2800.0
50,오후 1:53,121,용기사,4400,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,36.36363636363637,35.832627392853624,4400.0
50,오후 1:53,147,용기사,5300,블와둥,2025-da-ta/txt/1221.txt-12-21,True,True,36.054421768707485,35.832627392853624,5300.0
55,오후 1:53,155,허밋,3100,망둥쩔,2025-da-ta/txt/1221.txt-12-21,True,True,20.0,18.660012950521057,3100.0
56,오후 1:53,103,저격수,2346,오징어,2025-da-ta/txt/1221.txt-12-21,True,True,22.776699029126213,23.391858854947223,2346.0
128,오후 1:54,125,썬콜,760,망용둥,2025-da-ta/txt/1221.txt-12-21,True,True,6.08,6.186153846153847,760.0
148,오후 1:54,119,저격수,2700,듀파,2025-da-ta/txt/1221.txt-12-21,True,True,22.689075630252102,23.391858854947223,2700.0
152,오후 1:55,96,허밋,1908,레와둥,2025-da-ta/txt/1221.txt-12-21,True,True,19.875,18.660012950521057,1908.0
156,오후 1:55,113,레인저,2300,듀파,2025-da-ta/txt/1221.txt-12-21,True,True,20.353982300884955,21.53151771565346,2300.0
157,오후 2:20,113,저격수,2778,오징어,2025-da-ta/txt/1221.txt-12-21,True,True,24.58407079646018,23.391858854947223,2778.0
157,오후 2:20,110,허밋,1900,오징어,2025-da-ta/txt/1221.txt-12-21,True,True,17.272727272727273,18.660012950521057,1900.0
157,오후 2:20,111,허밋,2046,오징어,2025-da-ta/txt/1221.txt-12-21,True,True,18.43243243243243,18.660012950521057,2046.0
159,오후 2:20,139,허밋,2620,깊바협,2025-da-ta/txt/1221.txt-12-21,True,True,18.848920863309353,18.660012950521057,2620.0
169,오후 2:21,114,허밋,2100,푸켄,2025-da-ta/txt/1221.txt-12-21,True,True,18.42105263157895,18.660012950521057,2100.0
189,오후 2:21,114,허밋,2010,망용둥,2025-da-ta/txt/1221.txt-12-21,True,True,17.63157894736842,18.660012950521057,2010.0
195,오후 2:21,119,허밋,2300,망용둥,2025-da-ta/txt/1221.txt-12-21,True,True,19.327731092436974,18.660012950521057,2300.0
205,오후 2:21,130,썬콜,818,망용둥,2025-da-ta/txt/1221.txt-12-21,True,True,6.292307692307692,6.186153846153847,818.0
